Country Name,Country Code,Year,Value
Trinidad and Tobago,TTO,2002,9008273720.93395
Trinidad and Tobago,TTO,2003,11305459802.0683
Trinidad and Tobago,TTO,2004,13280275123.0354
Trinidad and Tobago,TTO,2005,15982282462.3786
Trinidad and Tobago,TTO,2006,18369070085.3888
Trinidad and Tobago,TTO,2007,21642304045.512
Trinidad and Tobago,TTO,2008,27870257894.2347
Trinidad and Tobago,TTO,2009,19175196445.7936
Trinidad and Tobago,TTO,2010,22157948396.2042
Trinidad and Tobago,TTO,2011,25433011405.3017
Trinidad and Tobago,TTO,2012,25694164489.2373
Trinidad and Tobago,TTO,2013,26436159314.5624
Trinidad and Tobago,TTO,2014,26175952941.9107
Trinidad and Tobago,TTO,2015,23559224762.4424
Trinidad and Tobago,TTO,2016,21894706041.2353
Tunisia,TUN,1965,991047619.047619
Tunisia,TUN,1966,1040952380.95238
Tunisia,TUN,1967,1085714285.71429
Tunisia,TUN,1968,1214666666.66667
Tunisia,TUN,1969,1289904761.90476
Tunisia,TUN,1970,1439238095.2381
Tunisia,TUN,1971,1685217058.71103
Tunisia,TUN,1972,2237476420.03773
Tunisia,TUN,1973,2730787476.28084
Tunisia,TUN,1974,3545933562.42841
Tunisia,TUN,1975,4328610489.68432
Tunisia,TUN,1976,4507929104.47761
Tunisia,TUN,1977,5109324009.32401
Tunisia,TUN,1978,5968044209.51466
Tunisia,TUN,1979,7188191881.91882
Tunisia,TUN,1980,8744134354.16152
Tunisia,TUN,1981,8428513568.24625
Tunisia,TUN,1982,8133401049.60217
Tunisia,TUN,1983,8350176782.55746
Tunisia,TUN,1984,8254891864.05767
Tunisia,TUN,1985,8410185739.96405
Tunisia,TUN,1986,9018136020.15113
Tunisia,TUN,1987,9696271268.25148
Tunisia,TUN,1988,10096292842.1543
Tunisia,TUN,1989,10102075213.3151
Tunisia,TUN,1990,12290568181.8182
Tunisia,TUN,1991,13074782608.6957
Tunisia,TUN,1992,15497286295.7938
Tunisia,TUN,1993,14608946896.483
Tunisia,TUN,1994,15632463424.2784
Tunisia,TUN,1995,18030876599.3444
Tunisia,TUN,1996,19587322786.1105
Tunisia,TUN,1997,20746360430.4187
Tunisia,TUN,1998,21803372266.6198
Tunisia,TUN,1999,22943685719.103
Tunisia,TUN,2000,21473188881.5933
Tunisia,TUN,2001,22066101341.4888
Tunisia,TUN,2002,23142294436.2383
Tunisia,TUN,2003,27453084982.5378
Tunisia,TUN,2004,31183139301.4853
Tunisia,TUN,2005,32273007553.5687
Tunisia,TUN,2006,34378437265.2141
Tunisia,TUN,2007,38908069299.204
Tunisia,TUN,2008,44856586316.0458
Tunisia,TUN,2009,43454935940.1614
Tunisia,TUN,2010,44050929160.2627
Tunisia,TUN,2011,45810626509.4474
Tunisia,TUN,2012,45044112939.3687
Tunisia,TUN,2013,46251061734.4741
Tunisia,TUN,2014,47587913058.8443
Tunisia,TUN,2015,43156708809.1354
Tunisia,TUN,2016,42062549394.7859
Turkey,TUR,1960,13995067817.5092
Turkey,TUR,1961,8022222222.22222
Turkey,TUR,1962,8922222222.22222
Turkey,TUR,1963,10355555555.5556
Turkey,TUR,1964,11177777777.7778
Turkey,TUR,1965,11944444444.4444
Turkey,TUR,1966,14122222222.2222
Turkey,TUR,1967,15666666666.6667
Turkey,TUR,1968,17500000000
Turkey,TUR,1969,19466666666.6667
Turkey,TUR,1970,17086956521.7391
Turkey,TUR,1971,16256619963.7997
Turkey,TUR,1972,20431095406.3604
Turkey,TUR,1973,25724381625.4417
Turkey,TUR,1974,35599913836.4328
Turkey,TUR,1975,44633707242.7642
Turkey,TUR,1976,51280134554.2889
Turkey,TUR,1977,58676813687.3681
Turkey,TUR,1978,65147022485.7919
Turkey,TUR,1979,89394085658.2038
Turkey,TUR,1980,68789289565.7434
Turkey,TUR,1981,71040020140.4436
Turkey,TUR,1982,64546332580.7583
Turkey,TUR,1983,61678280115.4987
Turkey,TUR,1984,59989909457.8379
Turkey,TUR,1985,67234948264.5987
Turkey,TUR,1986,75728009962.7878
Turkey,TUR,1987,87172789528.3316
Turkey,TUR,1988,90852814004.9917
Turkey,TUR,1989,107143348667.094
Turkey,TUR,1990,150676291094.21
Turkey,TUR,1991,150027833333.333
Turkey,TUR,1992,158459130434.783
Turkey,TUR,1993,180169736363.636
Turkey,TUR,1994,130690172297.297
Turkey,TUR,1995,169485941048.035
Turkey,TUR,1996,181475555282.555
Turkey,TUR,1997,189834649111.257
Turkey,TUR,1998,275768695818.949
Turkey,TUR,1999,255884300382.044
Turkey,TUR,2000,272979390595.01
Turkey,TUR,2001,200251925587.467
Turkey,TUR,2002,238428126326.964
Turkey,TUR,2003,311823003531.215
Turkey,TUR,2004,404786740091.196
Turkey,TUR,2005,501416301726.704
Turkey,TUR,2006,552486912845.642
Turkey,TUR,2007,675770112825.236
Turkey,TUR,2008,764335657318.479
Turkey,TUR,2009,644639902580.645
Turkey,TUR,2010,771876791231.838
Turkey,TUR,2011,832546270783.83
Turkey,TUR,2012,873981786532.072
Turkey,TUR,2013,950595270314.296
Turkey,TUR,2014,934167809301.667
Turkey,TUR,2015,859794177118.102
Turkey,TUR,2016,863711710426.514
Turkmenistan,TKM,1987,2331358819.75954
Turkmenistan,TKM,1988,3010982414.24425
Turkmenistan,TKM,1989,3006988216.55045
Turkmenistan,TKM,1990,3189539641.3171
Turkmenistan,TKM,1991,3208098919.0146
Turkmenistan,TKM,1992,3200539816.0601
Turkmenistan,TKM,1993,3179225948.58114
Turkmenistan,TKM,1994,2561118608.35516
Turkmenistan,TKM,1995,2482228439.71407
Turkmenistan,TKM,1996,2379281767.9558
Turkmenistan,TKM,1997,2450084970.24741
Turkmenistan,TKM,1998,2605688065.08338
Turkmenistan,TKM,1999,2450686659.778
Turkmenistan,TKM,2000,2904662604.82053
Turkmenistan,TKM,2001,3534771968.51189
Turkmenistan,TKM,2002,4462028988.72949
Turkmenistan,TKM,2003,5977440582.80171
Turkmenistan,TKM,2004,6838351088.46688
Turkmenistan,TKM,2005,8104355716.8784
Turkmenistan,TKM,2006,10277598152.4249
Turkmenistan,TKM,2007,12664165103.1895
Turkmenistan,TKM,2008,19271523178.8079
Turkmenistan,TKM,2009,20214385964.9123
Turkmenistan,TKM,2010,22583157894.7368
Turkmenistan,TKM,2011,29233333333.3333
Turkmenistan,TKM,2012,35164210526.3158
Turkmenistan,TKM,2013,39197543859.6491
Turkmenistan,TKM,2014,43524210526.3158
Turkmenistan,TKM,2015,35799628571.4286
Turkmenistan,TKM,2016,36179885714.2857
Tuvalu,TUV,1990,8824447.74022325
Tuvalu,TUV,1991,9365165.91369372
Tuvalu,TUV,1992,9742949.47121034
Tuvalu,TUV,1993,9630762.95389637
Tuvalu,TUV,1994,10886825.5592923
Tuvalu,TUV,1995,11025945.1445515
Tuvalu,TUV,1996,12334846.2320995
Tuvalu,TUV,1997,12700905.4475286
Tuvalu,TUV,1998,12757632.8684508
Tuvalu,TUV,1999,13687141.1058778
Tuvalu,TUV,2000,13742057.0500928
Tuvalu,TUV,2001,13196544.946726
Tuvalu,TUV,2002,15450994.2410084
Tuvalu,TUV,2003,18231078.5394643
Tuvalu,TUV,2004,21534931.6075894
Tuvalu,TUV,2005,21839098.8927071
Tuvalu,TUV,2006,22902861.4457831
Tuvalu,TUV,2007,27030374.0272781
Tuvalu,TUV,2008,30290219.7617849
Tuvalu,TUV,2009,27101076.2751521
Tuvalu,TUV,2010,31823518.6204366
Tuvalu,TUV,2011,39312016.5033522
Tuvalu,TUV,2012,39875750.6730172
Tuvalu,TUV,2013,38322359.5288666
Tuvalu,TUV,2014,37259689.9224806
Tuvalu,TUV,2015,32673277.7402149
Tuvalu,TUV,2016,34218878.4390841
Uganda,UGA,1960,423008385.744235
Uganda,UGA,1961,441524109.014675
Uganda,UGA,1962,449012578.616352
Uganda,UGA,1963,516147798.742138
Uganda,UGA,1964,589056603.773585
Uganda,UGA,1965,884873949.579832
Uganda,UGA,1966,925770308.123249
Uganda,UGA,1967,967647058.823529
Uganda,UGA,1968,1037815126.05042
Uganda,UGA,1969,1169047619.04762
Uganda,UGA,1970,1260084033.61345
Uganda,UGA,1971,1417787114.84594
Uganda,UGA,1972,1491596638.65546
Uganda,UGA,1973,1702521008.40336
Uganda,UGA,1974,2100142653.35235
Uganda,UGA,1975,2359555555.55556
Uganda,UGA,1976,2447300000
Uganda,UGA,1977,2936470588.23529
Uganda,UGA,1978,2420260869.56522
Uganda,UGA,1979,2139025000
Uganda,UGA,1980,1244610000
Uganda,UGA,1981,1337300000
Uganda,UGA,1982,2177500000
Uganda,UGA,1983,2240333333.33333
Uganda,UGA,1984,3615647477.05434
Uganda,UGA,1985,3519666338.52454
Uganda,UGA,1986,3923232122.12784
Uganda,UGA,1987,6269511614.66235
Uganda,UGA,1988,6508931651.66667
Uganda,UGA,1989,5276480985.99937
Uganda,UGA,1990,4304398865.88268
Uganda,UGA,1991,3321729057.12215
Uganda,UGA,1992,2857457860.05088
Uganda,UGA,1993,3220439044.18949
Uganda,UGA,1994,3990430446.71216
Uganda,UGA,1995,5755818947.42125
Uganda,UGA,1996,6044585326.938
Uganda,UGA,1997,6269333313.17108
Uganda,UGA,1998,6584815846.52754
Uganda,UGA,1999,5998563257.94659
Uganda,UGA,2000,6193246837.09687
Uganda,UGA,2001,5840503868.57245
Uganda,UGA,2002,6178563590.89254
Uganda,UGA,2003,6336696288.98214
Uganda,UGA,2004,7940362799.17997
Uganda,UGA,2005,9013834373.41246
Uganda,UGA,2006,9942597779.99265
Uganda,UGA,2007,12292813603.2327
Uganda,UGA,2008,14239026629.639
Uganda,UGA,2009,18168902153.8569
Uganda,UGA,2010,20186496527.1276
Uganda,UGA,2011,20176751242.0546
Uganda,UGA,2012,23132149256.9744
Uganda,UGA,2013,24599553471.8672
Uganda,UGA,2014,27295207927.5612
Uganda,UGA,2015,27059447774.6626
Uganda,UGA,2016,24078931933.4578
Ukraine,UKR,1987,64087694038.2333
Ukraine,UKR,1988,74703517902.6642
Ukraine,UKR,1989,82709161099.1244
Ukraine,UKR,1990,81456918678.5008
Ukraine,UKR,1991,77464561149.5103
Ukraine,UKR,1992,73942235330.437
Ukraine,UKR,1993,65648559903.0571
Ukraine,UKR,1994,52549555149.1978
Ukraine,UKR,1995,48213868178.0873
Ukraine,UKR,1996,44558077827.135
Ukraine,UKR,1997,50150399791.647
Ukraine,UKR,1998,41883241471.7365
Ukraine,UKR,1999,31580639045.454
Ukraine,UKR,2000,31261527363.144
Ukraine,UKR,2001,38009344576.6088
Ukraine,UKR,2002,42392896031.2394
Ukraine,UKR,2003,50132953288.203
Ukraine,UKR,2004,64883060725.7003
Ukraine,UKR,2005,86142018069.3504
Ukraine,UKR,2006,107753069306.931
Ukraine,UKR,2007,142719009900.99
Ukraine,UKR,2008,179992405832.321
Ukraine,UKR,2009,117227769791.56
Ukraine,UKR,2010,136013155905.036
Ukraine,UKR,2011,163159671670.265
Ukraine,UKR,2012,175781379051.433
Ukraine,UKR,2013,183310146378.081
Ukraine,UKR,2014,133503411375.739
Ukraine,UKR,2015,91030959454.6961
Ukraine,UKR,2016,93270479388.5243
United Arab Emirates,ARE,1975,14720672506.5004
United Arab Emirates,ARE,1976,19213022691.0526
United Arab Emirates,ARE,1977,24871775164.6043
United Arab Emirates,ARE,1978,23775831783.4263
United Arab Emirates,ARE,1979,31225463217.7582
United Arab Emirates,ARE,1980,43598748449.0479
United Arab Emirates,ARE,1981,49333424135.1131
United Arab Emirates,ARE,1982,46622718605.2847
United Arab Emirates,ARE,1983,42803323345.1376
United Arab Emirates,ARE,1984,41807954235.903
United Arab Emirates,ARE,1985,40603650231.5445
United Arab Emirates,ARE,1986,33943612094.7971
United Arab Emirates,ARE,1987,36384908744.2114
United Arab Emirates,ARE,1988,36275674203.2144
United Arab Emirates,ARE,1989,41464995913.9199
United Arab Emirates,ARE,1990,50701443748.2975
United Arab Emirates,ARE,1991,51552165622.4462
United Arab Emirates,ARE,1992,54239171887.769
United Arab Emirates,ARE,1993,55625170253.337
United Arab Emirates,ARE,1994,59305093979.842
United Arab Emirates,ARE,1995,65743666575.8649
United Arab Emirates,ARE,1996,73571233996.1863
United Arab Emirates,ARE,1997,78839008444.5655
United Arab Emirates,ARE,1998,75674336283.1858
United Arab Emirates,ARE,1999,84445473110.9598
United Arab Emirates,ARE,2000,104337372362.151
United Arab Emirates,ARE,2001,103311640571.818
United Arab Emirates,ARE,2002,109816201497.617
United Arab Emirates,ARE,2003,124346358066.712
United Arab Emirates,ARE,2004,147824370319.946
United Arab Emirates,ARE,2005,180617018379.85
United Arab Emirates,ARE,2006,222116541865.214
United Arab Emirates,ARE,2007,257916133424.098
United Arab Emirates,ARE,2008,315474615738.598
United Arab Emirates,ARE,2009,253547358747.447
United Arab Emirates,ARE,2010,289880430197.413
United Arab Emirates,ARE,2011,350908390034.037
United Arab Emirates,ARE,2012,374817974104.833
United Arab Emirates,ARE,2013,390427289203.54
United Arab Emirates,ARE,2014,403197682886.317
United Arab Emirates,ARE,2015,357949199754.935
United Arab Emirates,ARE,2016,348743265704.561
United Kingdom,GBR,1960,72328047042.1588
United Kingdom,GBR,1961,76694360635.9159
United Kingdom,GBR,1962,80601939635.2483
United Kingdom,GBR,1963,85443766670.4279
United Kingdom,GBR,1964,93387598813.9269
United Kingdom,GBR,1965,100595782309.165
United Kingdom,GBR,1966,107090721447.057
United Kingdom,GBR,1967,111185383409.521
United Kingdom,GBR,1968,104702736248.084
United Kingdom,GBR,1969,112676874821.987
United Kingdom,GBR,1970,130671946244.3
United Kingdom,GBR,1971,148113896325.14
United Kingdom,GBR,1972,169965034965.035
United Kingdom,GBR,1973,192537971582.558
United Kingdom,GBR,1974,206131369798.971
United Kingdom,GBR,1975,241756637168.142
United Kingdom,GBR,1976,232614555256.065
United Kingdom,GBR,1977,263066457352.172
United Kingdom,GBR,1978,335883029721.956
United Kingdom,GBR,1979,438994070309.191
United Kingdom,GBR,1980,564947710899.373
United Kingdom,GBR,1981,540765675241.158
United Kingdom,GBR,1982,515048916841.37
United Kingdom,GBR,1983,489618008185.539
United Kingdom,GBR,1984,461487097632.349
United Kingdom,GBR,1985,489285164271.047
United Kingdom,GBR,1986,601452653180.885
United Kingdom,GBR,1987,745162608269.325
United Kingdom,GBR,1988,910122732123.799
United Kingdom,GBR,1989,926884816753.927
United Kingdom,GBR,1990,1093169389204.55
United Kingdom,GBR,1991,1142797178130.51
United Kingdom,GBR,1992,1179659529659.53
United Kingdom,GBR,1993,1061388722255.55
United Kingdom,GBR,1994,1140489745944.29
United Kingdom,GBR,1995,1335218557677.13
United Kingdom,GBR,1996,1408781591263.65
United Kingdom,GBR,1997,1552483628028.81
United Kingdom,GBR,1998,1638511096389.53
United Kingdom,GBR,1999,1665623685487.79
United Kingdom,GBR,2000,1647951278559.54
United Kingdom,GBR,2001,1621510004318.41
United Kingdom,GBR,2002,1768408273381.29
United Kingdom,GBR,2003,2038395102040.82
United Kingdom,GBR,2004,2398555474185.28
United Kingdom,GBR,2005,2520701818181.82
United Kingdom,GBR,2006,2692612695492.18
United Kingdom,GBR,2007,3074359743897.56
United Kingdom,GBR,2008,2890564338235.29
United Kingdom,GBR,2009,2382825985355.97
United Kingdom,GBR,2010,2441173394729.62
United Kingdom,GBR,2011,2619700404733.37
United Kingdom,GBR,2012,2662085168498.93
United Kingdom,GBR,2013,2739818680930.19
United Kingdom,GBR,2014,3022827781881.39
United Kingdom,GBR,2015,2885570309160.86
United Kingdom,GBR,2016,2647898654635.24
United States,USA,1960,543300000000
United States,USA,1961,563300000000
United States,USA,1962,605100000000
United States,USA,1963,638600000000
United States,USA,1964,685800000000
United States,USA,1965,743700000000
United States,USA,1966,815000000000
United States,USA,1967,861700000000
United States,USA,1968,942500000000
United States,USA,1969,1019900000000
United States,USA,1970,1075884000000
United States,USA,1971,1167770000000
United States,USA,1972,1282449000000
United States,USA,1973,1428549000000
United States,USA,1974,1548825000000
United States,USA,1975,1688923000000
United States,USA,1976,1877587000000
United States,USA,1977,2085951000000
United States,USA,1978,2356571000000
United States,USA,1979,2632143000000
United States,USA,1980,2862505000000
United States,USA,1981,3210956000000
United States,USA,1982,3344991000000
United States,USA,1983,3638137000000
United States,USA,1984,4040693000000
United States,USA,1985,4346734000000
United States,USA,1986,4590155000000
United States,USA,1987,4870217000000
United States,USA,1988,5252629000000
United States,USA,1989,5657693000000
United States,USA,1990,5979589000000
United States,USA,1991,6174043000000
United States,USA,1992,6539299000000
United States,USA,1993,6878718000000
United States,USA,1994,7308755000000
United States,USA,1995,7664060000000
United States,USA,1996,8100201000000
United States,USA,1997,8608515000000
United States,USA,1998,9089168000000
United States,USA,1999,9660624000000
United States,USA,2000,10284779000000
United States,USA,2001,10621824000000
United States,USA,2002,10977514000000
United States,USA,2003,11510670000000
United States,USA,2004,12274928000000
United States,USA,2005,13093726000000
United States,USA,2006,13855888000000
United States,USA,2007,14477635000000
United States,USA,2008,14718582000000
United States,USA,2009,14418739000000
United States,USA,2010,14964372000000
United States,USA,2011,15517926000000
United States,USA,2012,16155255000000
United States,USA,2013,16691517000000
United States,USA,2014,17393103000000
United States,USA,2015,18120714000000
United States,USA,2016,18624475000000
Uruguay,URY,1960,1242289212.04285
Uruguay,URY,1961,1547388812.89969
Uruguay,URY,1962,1710004464.40897
Uruguay,URY,1963,1539681533.63786
Uruguay,URY,1964,1975701727.50862
Uruguay,URY,1965,1890769326.14221
Uruguay,URY,1966,1809183974.52669
Uruguay,URY,1967,1597721080.00991
Uruguay,URY,1968,1593675330.16467
Uruguay,URY,1969,2004435483.87097
Uruguay,URY,1970,2137096774.19355
Uruguay,URY,1971,2807258064.51613
Uruguay,URY,1972,2189418001.37898
Uruguay,URY,1973,3964295672.52444
Uruguay,URY,1974,4090209681.97172
Uruguay,URY,1975,3538283322.07726
Uruguay,URY,1976,3667161241.48372
Uruguay,URY,1977,4114667062.64917
Uruguay,URY,1978,4910257282.93153
Uruguay,URY,1979,7181185277.98651
Uruguay,URY,1980,10163020115.7344
Uruguay,URY,1981,11048335541.4933
Uruguay,URY,1982,9178802162.6616
Uruguay,URY,1983,5102281255.99986
Uruguay,URY,1984,4850241442.17643
Uruguay,URY,1985,4732017873.38369
Uruguay,URY,1986,5880112788.40947
Uruguay,URY,1987,7367494080.40014
Uruguay,URY,1988,8213515458.51139
Uruguay,URY,1989,8438951476.06644
Uruguay,URY,1990,9298839655.23138
Uruguay,URY,1991,11206193313.0458
Uruguay,URY,1992,12878157305.7481
Uruguay,URY,1993,15002144584.3663
Uruguay,URY,1994,17474578502.4346
Uruguay,URY,1995,19297663096.5506
Uruguay,URY,1996,20515465834.0682
Uruguay,URY,1997,23969746849.9221
Uruguay,URY,1998,25385928198.3212
Uruguay,URY,1999,23983945190.6202
Uruguay,URY,2000,22823255801.8447
Uruguay,URY,2001,20898788416.6348
Uruguay,URY,2002,13606494599.4261
Uruguay,URY,2003,12045631092.5353
Uruguay,URY,2004,13686329890.1191
Uruguay,URY,2005,17362857683.8545
Uruguay,URY,2006,19579457966.0538
Uruguay,URY,2007,23410572621.533
Uruguay,URY,2008,30366213095.4256
Uruguay,URY,2009,31660911290.3226
Uruguay,URY,2010,40284481661.8726
Uruguay,URY,2011,47962439293.3696
Uruguay,URY,2012,51264390121.4144
Uruguay,URY,2013,57531233350.9101
Uruguay,URY,2014,57236013077.5187
Uruguay,URY,2015,53274304214.8174
Uruguay,URY,2016,52419720713.7316
Uzbekistan,UZB,1990,13360607990.6751
Uzbekistan,UZB,1991,13677622222.2222
Uzbekistan,UZB,1992,12941297376.0933
Uzbekistan,UZB,1993,13099013835.5111
Uzbekistan,UZB,1994,12899156990.6156
Uzbekistan,UZB,1995,13350468917.4115
Uzbekistan,UZB,1996,13948892215.5689
Uzbekistan,UZB,1997,14744603773.5849
Uzbekistan,UZB,1998,14988971210.8383
Uzbekistan,UZB,1999,17078465982.0282
Uzbekistan,UZB,2000,13760374487.51
Uzbekistan,UZB,2001,11401351420.1718
Uzbekistan,UZB,2002,9687951055.22541
Uzbekistan,UZB,2003,10128112401.4248
Uzbekistan,UZB,2004,12030023547.8807
Uzbekistan,UZB,2005,14307509838.8053
Uzbekistan,UZB,2006,17330833852.919
Uzbekistan,UZB,2007,22311393927.8817
Uzbekistan,UZB,2008,29549438883.8338
Uzbekistan,UZB,2009,33689223673.2577
Uzbekistan,UZB,2010,39332770928.9426
Uzbekistan,UZB,2011,45915191189.3237
Uzbekistan,UZB,2012,51821573338.1312
Uzbekistan,UZB,2013,57690453460.6205
Uzbekistan,UZB,2014,63067077178.5381
Uzbekistan,UZB,2015,66903804142.5395
Uzbekistan,UZB,2016,67220335569.6147
Vanuatu,VUT,1979,119258835.335525
Vanuatu,VUT,1980,113423181.338956
Vanuatu,VUT,1981,98746405.3924806
Vanuatu,VUT,1982,98144643.8965575
Vanuatu,VUT,1983,110123779.812821
Vanuatu,VUT,1984,135553763.982667
Vanuatu,VUT,1985,123698506.111363
Vanuatu,VUT,1986,118691396.764915
Vanuatu,VUT,1987,130834145.053665
Vanuatu,VUT,1988,148545381.418421
Vanuatu,VUT,1989,144482170.248703
Vanuatu,VUT,1990,158397403.041175
Vanuatu,VUT,1991,188869985.673352
Vanuatu,VUT,1992,196142585.014816
Vanuatu,VUT,1993,188080374.400605
Vanuatu,VUT,1994,219260341.050642
Vanuatu,VUT,1995,233902114.8683
Vanuatu,VUT,1996,245177633.168933
Vanuatu,VUT,1997,255890221.800293
Vanuatu,VUT,1998,262301252.769228
Vanuatu,VUT,1999,267999225.256634
Vanuatu,VUT,2000,272014693.050806
Vanuatu,VUT,2001,257926881.72043
Vanuatu,VUT,2002,262603781.799059
Vanuatu,VUT,2003,314463144.04219
Vanuatu,VUT,2004,364996869.129618
Vanuatu,VUT,2005,394962552.336108
Vanuatu,VUT,2006,439376794.094041
Vanuatu,VUT,2007,526428309.945088
Vanuatu,VUT,2008,607958616.143415
Vanuatu,VUT,2009,610066628.693058
Vanuatu,VUT,2010,700804286.224354
Vanuatu,VUT,2011,792149700.679116
Vanuatu,VUT,2012,781702874.106058
Vanuatu,VUT,2013,801787555.861121
Vanuatu,VUT,2014,814954306.971033
Vanuatu,VUT,2015,742432131.041002
Vanuatu,VUT,2016,773502895.927602
"Venezuela, RB",VEN,1960,8736939393.93939
"Venezuela, RB",VEN,1961,9058121212.12121
"Venezuela, RB",VEN,1962,10022000000
"Venezuela, RB",VEN,1963,10823878787.8788
"Venezuela, RB",VEN,1964,9111000000
"Venezuela, RB",VEN,1965,9496244444.44444
"Venezuela, RB",VEN,1966,9984400000
"Venezuela, RB",VEN,1967,10356422222.2222
"Venezuela, RB",VEN,1968,11343444444.4444
"Venezuela, RB",VEN,1969,11795044444.4444
"Venezuela, RB",VEN,1970,12848755555.5556
"Venezuela, RB",VEN,1971,14625295454.5455
"Venezuela, RB",VEN,1972,15922863636.3636
"Venezuela, RB",VEN,1973,19466279069.7674
"Venezuela, RB",VEN,1974,28985627906.9767
"Venezuela, RB",VEN,1975,31303581395.3488
"Venezuela, RB",VEN,1976,36187023255.814
"Venezuela, RB",VEN,1977,42263209302.3256
"Venezuela, RB",VEN,1978,46426511627.907
"Venezuela, RB",VEN,1979,55653325581.3953
"Venezuela, RB",VEN,1980,67018023255.814
"Venezuela, RB",VEN,1981,75367139534.8837
"Venezuela, RB",VEN,1982,76559883720.9302
"Venezuela, RB",VEN,1983,78540255813.9535
"Venezuela, RB",VEN,1984,56091900000
"Venezuela, RB",VEN,1985,57935746666.6667
"Venezuela, RB",VEN,1986,58793864197.5309
"Venezuela, RB",VEN,1987,45343793103.4483
"Venezuela, RB",VEN,1988,58428406896.5517
"Venezuela, RB",VEN,1989,42119835734.8703
"Venezuela, RB",VEN,1990,47028010660.9808
"Venezuela, RB",VEN,1991,51749026408.4507
"Venezuela, RB",VEN,1992,58450099415.2047
"Venezuela, RB",VEN,1993,58124193832.5991
"Venezuela, RB",VEN,1994,56531046464.6465
"Venezuela, RB",VEN,1995,74906532239.819
"Venezuela, RB",VEN,1996,68263823148.8138
"Venezuela, RB",VEN,1997,85843534588.6206
"Venezuela, RB",VEN,1998,91331203433.1629
"Venezuela, RB",VEN,1999,97976886247.3172
"Venezuela, RB",VEN,2000,117140723529.412
"Venezuela, RB",VEN,2001,122903960204.505
"Venezuela, RB",VEN,2002,92893587733.6549
"Venezuela, RB",VEN,2003,83620628582.1082
"Venezuela, RB",VEN,2004,112453382329.615
"Venezuela, RB",VEN,2005,145510008134.75
"Venezuela, RB",VEN,2006,183477522123.894
"Venezuela, RB",VEN,2007,230364012575.687
"Venezuela, RB",VEN,2008,315953388510.678
"Venezuela, RB",VEN,2009,329787628928.472
"Venezuela, RB",VEN,2010,393190682070.491
"Venezuela, RB",VEN,2011,316482190800.364
"Venezuela, RB",VEN,2012,381286237847.667
"Venezuela, RB",VEN,2013,371006299120.244
"Venezuela, RB",VEN,2014,482359318767.703
Vietnam,VNM,1985,14094687820.7445
Vietnam,VNM,1986,26336616250.4397
Vietnam,VNM,1987,36658108850.3149
Vietnam,VNM,1988,25423812648.5941
Vietnam,VNM,1989,6293304974.59403
Vietnam,VNM,1990,6471740805.56984
Vietnam,VNM,1991,9613369520.41885
Vietnam,VNM,1992,9866990236.43587
Vietnam,VNM,1993,13180953598.1716
Vietnam,VNM,1994,16286433533.3228
Vietnam,VNM,1995,20736164458.9505
Vietnam,VNM,1996,24657470574.7501
Vietnam,VNM,1997,26843700441.5482
Vietnam,VNM,1998,27209602050.0452
Vietnam,VNM,1999,28683659006.7752
Vietnam,VNM,2000,31172518403.3162
Vietnam,VNM,2001,32685198735.3053
Vietnam,VNM,2002,35064105500.8345
Vietnam,VNM,2003,39552513316.0734
Vietnam,VNM,2004,45427854693.2554
Vietnam,VNM,2005,57633255618.2731
Vietnam,VNM,2006,66371664817.0436
Vietnam,VNM,2007,77414425532.2452
Vietnam,VNM,2008,99130304099.1274
Vietnam,VNM,2009,106014659770.222
Vietnam,VNM,2010,115931749697.241
Vietnam,VNM,2011,135539438559.709
Vietnam,VNM,2012,155820001920.492
Vietnam,VNM,2013,171222025117.381
Vietnam,VNM,2014,186204652922.262
Vietnam,VNM,2015,193241108709.536
Vietnam,VNM,2016,205276172134.901
Virgin Islands (U.S.),VIR,1960,24200000
Virgin Islands (U.S.),VIR,1961,25700000
Virgin Islands (U.S.),VIR,1962,36900000
Virgin Islands (U.S.),VIR,1963,41400000
Virgin Islands (U.S.),VIR,1964,53800000
Virgin Islands (U.S.),VIR,1965,66500000
Virgin Islands (U.S.),VIR,1966,84100000
Virgin Islands (U.S.),VIR,1967,115400000
Virgin Islands (U.S.),VIR,1968,173800000
Virgin Islands (U.S.),VIR,1969,211300000
Virgin Islands (U.S.),VIR,1970,219000000
Virgin Islands (U.S.),VIR,1971,257000000
Virgin Islands (U.S.),VIR,1972,307100000
Virgin Islands (U.S.),VIR,1973,351600000
Virgin Islands (U.S.),VIR,1974,395400000
Virgin Islands (U.S.),VIR,1975,399800000
Virgin Islands (U.S.),VIR,1976,440000000
Virgin Islands (U.S.),VIR,1977,461800000
Virgin Islands (U.S.),VIR,1978,512900000
Virgin Islands (U.S.),VIR,1979,606700032
Virgin Islands (U.S.),VIR,1980,727800000
Virgin Islands (U.S.),VIR,1981,821800000
Virgin Islands (U.S.),VIR,1982,832600000
Virgin Islands (U.S.),VIR,1983,916899968
Virgin Islands (U.S.),VIR,1984,985400000
Virgin Islands (U.S.),VIR,1985,990400000
Virgin Islands (U.S.),VIR,1986,1035600000
Virgin Islands (U.S.),VIR,1987,1147800064
Virgin Islands (U.S.),VIR,1988,1204600064
Virgin Islands (U.S.),VIR,1989,1343900032
Virgin Islands (U.S.),VIR,1990,1564700032
